                ,pos_z
         0.87314,     -9.22783e-5
         0.87414,     -9.25079e-5
         0.87514,      -9.2739e-5
         0.87614,     -9.29717e-5
         0.87714,      -9.3206e-5
         0.87814,     -9.34419e-5
         0.87914,     -9.36794e-5
         0.88014,     -9.39086e-5
         0.88114,     -9.41296e-5
         0.88214,     -9.43424e-5
         0.88314,     -9.45567e-5
         0.88414,     -9.47727e-5
         0.88514,     -9.49902e-5
         0.88614,     -9.52094e-5
         0.88714,     -9.54301e-5
         0.88814,     -9.56623e-5
         0.88914,      -9.5896e-5
         0.89014,     -9.61313e-5
         0.89114,     -9.63682e-5
         0.89214,     -9.66068e-5
         0.89314,      -9.6837e-5
         0.89414,     -9.70591e-5
         0.89514,     -9.72729e-5
         0.89614,     -9.74883e-5
         0.89714,     -9.77053e-5
         0.89814,     -9.79238e-5
         0.89914,     -9.81342e-5
         0.90014,     -9.83461e-5
         0.90114,     -9.85694e-5
         0.90214,     -9.87944e-5
         0.90314,     -9.90111e-5
         0.90414,     -9.92195e-5
         0.90514,     -9.94296e-5
         0.90614,     -9.96413e-5
         0.90714,     -9.98545e-5
         0.90814,     -1.00059e-4
         0.90914,     -1.00266e-4
         0.91014,     -1.00484e-4
         0.91114,     -1.00704e-4
         0.91214,     -1.00925e-4
         0.91314,     -1.01148e-4
         0.91414,     -1.01382e-4
         0.91514,     -1.01628e-4
         0.91614,     -1.01865e-4
         0.91714,     -1.02094e-4
         0.91814,     -1.02325e-4
         0.91914,     -1.02557e-4
         0.92014,     -1.02791e-4
         0.92114,     -1.03017e-4
         0.92214,     -1.03244e-4
         0.92314,     -1.03483e-4
         0.92414,     -1.03733e-4
         0.92514,     -1.03985e-4
         0.92614,     -1.04238e-4
         0.92714,     -1.04503e-4
         0.92814,     -1.04769e-4
         0.92914,     -1.05027e-4
         0.93014,     -1.05277e-4
         0.93114,     -1.05528e-4
         0.93214,     -1.05791e-4
         0.93314,     -1.06056e-4
         0.93414,     -1.06312e-4
         0.93514,      -1.0657e-4
         0.93614,     -1.06839e-4
         0.93714,      -1.0712e-4
         0.93814,     -1.07392e-4
         0.93914,     -1.07666e-4
         0.94014,     -1.07942e-4
         0.94114,     -1.08219e-4
         0.94214,     -1.08488e-4
         0.94314,     -1.08748e-4
         0.94414,     -1.09011e-4
         0.94514,     -1.09284e-4
         0.94614,     -1.09569e-4
         0.94714,     -1.09856e-4
         0.94814,     -1.10145e-4
         0.94914,     -1.10434e-4
         0.95014,     -1.10736e-4
         0.95114,     -1.11029e-4
         0.95214,     -1.11314e-4
         0.95314,      -1.1159e-4
         0.95414,     -1.11869e-4
         0.95514,     -1.12148e-4
         0.95614,      -1.1242e-4
         0.95714,     -1.12693e-4
         0.95814,     -1.12968e-4
         0.95914,     -1.13244e-4
         0.96014,     -1.13522e-4
         0.96114,     -1.13792e-4
         0.96214,     -1.14063e-4
         0.96314,     -1.14336e-4
         0.96414,     -1.14601e-4
         0.96514,     -1.14857e-4
         0.96614,     -1.15115e-4
         0.96714,     -1.15375e-4
         0.96814,     -1.15636e-4
         0.96914,     -1.15899e-4
         0.97014,     -1.16153e-4
         0.97114,     -1.16409e-4
         0.97214,     -1.16667e-4
         0.97314,     -1.16926e-4
         0.97414,     -1.17177e-4
         0.97514,      -1.1742e-4
         0.97614,     -1.17655e-4
         0.97714,     -1.17891e-4
         0.97814,     -1.18129e-4
         0.97914,     -1.18358e-4
         0.98014,     -1.18589e-4
         0.98114,     -1.18822e-4
         0.98214,     -1.19066e-4
         0.98314,     -1.19312e-4
         0.98414,     -1.19559e-4
         0.98514,     -1.19808e-4
         0.98614,     -1.20059e-4
         0.98714,     -1.20311e-4
         0.98814,     -1.20555e-4
         0.98914,      -1.2079e-4
         0.99014,     -1.21027e-4
         0.99114,     -1.21266e-4
         0.99214,     -1.21507e-4
         0.99314,     -1.21739e-4
         0.99414,     -1.21973e-4
         0.99514,     -1.22218e-4
         0.99614,     -1.22464e-4
         0.99714,     -1.22703e-4
         0.99814,     -1.22943e-4
         0.99914,     -1.23185e-4
         1.00014,     -1.23428e-4
         1.00114,     -1.23663e-4
         1.00214,      -1.2389e-4
         1.00314,     -1.24118e-4
         1.00414,     -1.24358e-4
         1.00514,       -1.246e-4
         1.00614,     -1.24843e-4
         1.00714,     -1.25087e-4
         1.00814,     -1.25353e-4
         1.00914,     -1.25621e-4
         1.01014,      -1.2587e-4
         1.01114,     -1.26111e-4
         1.01214,     -1.26354e-4
         1.01314,     -1.26608e-4
         1.01414,     -1.26854e-4
         1.01514,     -1.27092e-4
         1.01614,     -1.27341e-4
         1.01714,     -1.27601e-4
         1.01814,     -1.27863e-4
         1.01914,     -1.28117e-4
         1.02014,     -1.28373e-4
         1.02114,      -1.2864e-4
         1.02214,     -1.28908e-4
         1.02314,     -1.29168e-4
         1.02414,      -1.2942e-4
         1.02514,     -1.29684e-4
         1.02614,     -1.29959e-4
         1.02714,     -1.30235e-4
         1.02814,     -1.30503e-4
         1.02914,     -1.30773e-4
         1.03014,     -1.31064e-4
         1.03114,     -1.31367e-4
         1.03214,     -1.31671e-4
         1.03314,     -1.31966e-4
         1.03414,     -1.32274e-4
         1.03514,     -1.32592e-4
         1.03614,     -1.32903e-4
         1.03714,     -1.33205e-4
         1.03814,     -1.33509e-4
         1.03914,     -1.33824e-4
         1.04014,     -1.34141e-4
         1.04114,     -1.34449e-4
         1.04214,     -1.34759e-4
         1.04314,     -1.35081e-4
         1.04414,     -1.35414e-4
         1.04514,     -1.35749e-4
         1.04614,     -1.36075e-4
         1.04714,     -1.36413e-4
         1.04814,     -1.36762e-4
         1.04914,     -1.37103e-4
         1.05014,     -1.37426e-4
         1.05114,      -1.3774e-4
         1.05214,     -1.38076e-4
         1.05314,     -1.38414e-4
         1.05414,     -1.38743e-4
         1.05514,     -1.39074e-4
         1.05614,     -1.39426e-4
         1.05714,     -1.39789e-4
         1.05814,     -1.40145e-4
         1.05914,     -1.40492e-4
         1.06014,      -1.4084e-4
         1.06114,       -1.412e-4
         1.06214,     -1.41562e-4
         1.06314,     -1.41915e-4
         1.06414,      -1.4227e-4
         1.06514,     -1.42637e-4
         1.06614,     -1.43014e-4
         1.06714,     -1.43384e-4
         1.06814,     -1.43745e-4
         1.06914,     -1.44118e-4
         1.07014,     -1.44493e-4
         1.07114,     -1.44868e-4
         1.07214,     -1.45236e-4
         1.07314,     -1.45596e-4
         1.07414,     -1.45967e-4
         1.07514,     -1.46339e-4
         1.07614,     -1.46703e-4
         1.07714,     -1.47069e-4
         1.07814,     -1.47437e-4
         1.07914,     -1.47806e-4
         1.08014,     -1.48176e-4
         1.08114,     -1.48539e-4
         1.08214,     -1.48903e-4
         1.08314,     -1.49268e-4
         1.08414,     -1.49635e-4
         1.08514,     -1.50004e-4
         1.08614,     -1.50365e-4
         1.08714,     -1.50727e-4
         1.08814,       -1.511e-4
         1.08914,     -1.51475e-4
         1.09014,     -1.51842e-4
         1.09114,     -1.52211e-4
         1.09214,     -1.52581e-4
         1.09314,     -1.52943e-4
         1.09414,     -1.53296e-4
         1.09514,     -1.53641e-4
         1.09614,     -1.53988e-4
         1.09714,     -1.54337e-4
         1.09814,     -1.54677e-4
         1.09914,     -1.55019e-4
         1.10014,     -1.55363e-4
         1.10114,     -1.55717e-4
         1.10214,     -1.56074e-4
         1.10314,     -1.56422e-4
         1.10414,     -1.56762e-4
         1.10514,     -1.57094e-4
         1.10614,     -1.57427e-4
         1.10714,     -1.57752e-4
         1.10814,     -1.58069e-4
         1.10914,     -1.58388e-4
         1.11014,     -1.58708e-4
         1.11114,     -1.59039e-4
         1.11214,     -1.59363e-4
         1.11314,     -1.59688e-4
         1.11414,     -1.60024e-4
         1.11514,     -1.60362e-4
         1.11614,     -1.60691e-4
         1.11714,     -1.61003e-4
         1.11814,     -1.61316e-4
         1.11914,     -1.61641e-4
         1.12014,     -1.61967e-4
         1.12114,     -1.62285e-4
         1.12214,     -1.62594e-4
         1.12314,     -1.62915e-4
         1.12414,     -1.63248e-4
         1.12514,     -1.63572e-4
         1.12614,     -1.63888e-4
         1.12714,     -1.64216e-4
         1.12814,     -1.64555e-4
         1.12914,     -1.64885e-4
         1.13014,     -1.65198e-4
         1.13114,     -1.65512e-4
         1.13214,     -1.65847e-4
         1.13314,     -1.66184e-4
         1.13414,     -1.66513e-4
         1.13514,     -1.66834e-4
         1.13614,     -1.67166e-4
         1.13714,     -1.67509e-4
         1.13814,     -1.67844e-4
         1.13914,     -1.68171e-4
         1.14014,       -1.685e-4
         1.14114,      -1.6884e-4
         1.14214,     -1.69181e-4
         1.14314,     -1.69514e-4
         1.14414,     -1.69839e-4
         1.14514,     -1.70166e-4
         1.14614,     -1.70504e-4
         1.14714,     -1.70844e-4
         1.14814,     -1.71175e-4
         1.14914,     -1.71508e-4
         1.15014,     -1.71853e-4
         1.15114,     -1.72199e-4
         1.15214,     -1.72536e-4
         1.15314,     -1.72876e-4
         1.15414,     -1.73217e-4
         1.15514,     -1.73559e-4
         1.15614,     -1.73893e-4
         1.15714,     -1.74229e-4
         1.15814,     -1.74567e-4
         1.15914,     -1.74906e-4
         1.16014,     -1.75247e-4
         1.16114,     -1.75589e-4
         1.16214,     -1.75923e-4
         1.16314,     -1.76259e-4
         1.16414,     -1.76596e-4
         1.16514,     -1.76925e-4
         1.16614,     -1.77255e-4
         1.16714,     -1.77597e-4
         1.16814,     -1.77941e-4
         1.16914,     -1.78286e-4
         1.17014,     -1.78633e-4
         1.17114,     -1.78981e-4
         1.17214,     -1.79341e-4
         1.17314,     -1.79692e-4
         1.17414,     -1.80036e-4
         1.17514,     -1.80381e-4
         1.17614,     -1.80727e-4
         1.17714,     -1.81075e-4
         1.17814,     -1.81425e-4
         1.17914,     -1.81776e-4
         1.18014,     -1.82129e-4
         1.18114,     -1.82493e-4
         1.18214,     -1.82859e-4
         1.18314,     -1.83226e-4
         1.18414,     -1.83595e-4
         1.18514,     -1.83966e-4
         1.18614,     -1.84338e-4
         1.18714,     -1.84702e-4
         1.18814,     -1.85068e-4
         1.18914,     -1.85435e-4
         1.19014,     -1.85804e-4
         1.19114,     -1.86174e-4
         1.19214,     -1.86546e-4
         1.19314,      -1.8692e-4
         1.19414,     -1.87305e-4
         1.19514,     -1.87691e-4
         1.19614,     -1.88079e-4
         1.19714,     -1.88469e-4
         1.19814,      -1.8886e-4
         1.19914,     -1.89253e-4
         1.20014,     -1.89648e-4
         1.20114,     -1.90044e-4
         1.20214,     -1.90441e-4
         1.20314,     -1.90851e-4
         1.20414,     -1.91271e-4
         1.20514,     -1.91693e-4
         1.20614,     -1.92117e-4
         1.20714,     -1.92542e-4
         1.20814,     -1.92969e-4
         1.20914,     -1.93388e-4
         1.21014,     -1.93798e-4
         1.21114,      -1.9421e-4
         1.21214,     -1.94624e-4
         1.21314,     -1.95039e-4
         1.21414,     -1.95456e-4
         1.21514,     -1.95874e-4
         1.21614,     -1.96294e-4
         1.21714,     -1.96716e-4
         1.21814,     -1.97139e-4
         1.21914,     -1.97564e-4
         1.22014,      -1.9799e-4
         1.22114,     -1.98418e-4
         1.22214,     -1.98847e-4
         1.22314,     -1.99278e-4
         1.22414,     -1.99711e-4
         1.22514,     -2.00145e-4
         1.22614,     -2.00581e-4
         1.22714,     -2.01019e-4
         1.22814,     -2.01458e-4
         1.22914,     -2.01899e-4
         1.23014,     -2.02351e-4
         1.23114,     -2.02804e-4
         1.23214,      -2.0325e-4
         1.23314,     -2.03697e-4
         1.23414,     -2.04145e-4
         1.23514,     -2.04596e-4
         1.23614,     -2.05037e-4
         1.23714,     -2.05461e-4
         1.23814,     -2.05877e-4
         1.23914,     -2.06294e-4
         1.24014,     -2.06703e-4
         1.24114,     -2.07104e-4
         1.24214,     -2.07506e-4
         1.24314,      -2.0791e-4
         1.24414,     -2.08326e-4
         1.24514,     -2.08743e-4
         1.24614,     -2.09152e-4
         1.24714,     -2.09562e-4
         1.24814,     -2.09974e-4
         1.24914,     -2.10387e-4
         1.25014,     -2.10793e-4
         1.25114,     -2.11199e-4
         1.25214,     -2.11618e-4
         1.25314,     -2.12047e-4
         1.25414,     -2.12479e-4
         1.25514,     -2.12902e-4
         1.25614,     -2.13336e-4
         1.25714,     -2.13782e-4
         1.25814,      -2.1423e-4
         1.25914,     -2.14669e-4
         1.26014,       -2.151e-4
         1.26114,     -2.15533e-4
         1.26214,     -2.15957e-4
         1.26314,     -2.16373e-4
         1.26414,     -2.16781e-4
         1.26514,      -2.1719e-4
         1.26614,     -2.17611e-4
         1.26714,     -2.18034e-4
         1.26814,     -2.18448e-4
         1.26914,     -2.18864e-4
         1.27014,     -2.19281e-4
         1.27114,     -2.19691e-4
         1.27214,     -2.20092e-4
         1.27314,     -2.20484e-4
         1.27414,     -2.20879e-4
         1.27514,     -2.21275e-4
         1.27614,     -2.21662e-4
         1.27714,     -2.22051e-4
         1.27814,     -2.22442e-4
         1.27914,     -2.22845e-4
         1.28014,     -2.23248e-4
         1.28114,     -2.23644e-4
         1.28214,     -2.24031e-4
         1.28314,      -2.2443e-4
         1.28414,     -2.24831e-4
         1.28514,     -2.25223e-4
         1.28614,     -2.25607e-4
         1.28714,     -2.25992e-4
         1.28814,     -2.26379e-4
         1.28914,     -2.26768e-4
         1.29014,     -2.27158e-4
         1.29114,     -2.27541e-4
         1.29214,     -2.27924e-4
         1.29314,     -2.28309e-4
         1.29414,     -2.28686e-4
         1.29514,     -2.29055e-4
         1.29614,     -2.29416e-4
         1.29714,     -2.29778e-4
         1.29814,     -2.30132e-4
         1.29914,     -2.30477e-4
         1.30014,     -2.30815e-4
         1.30114,     -2.31154e-4
         1.30214,     -2.31494e-4
         1.30314,     -2.31827e-4
         1.30414,     -2.32151e-4
         1.30514,     -2.32477e-4
         1.30614,     -2.32804e-4
         1.30714,     -2.33123e-4
         1.30814,     -2.33444e-4
         1.30914,     -2.33766e-4
         1.31014,      -2.3409e-4
         1.31114,     -2.34415e-4
         1.31214,     -2.34732e-4
         1.31314,     -2.35051e-4
         1.31414,     -2.35381e-4
         1.31514,     -2.35713e-4
         1.31614,     -2.36037e-4
         1.31714,     -2.36352e-4
         1.31814,     -2.36669e-4
         1.31914,     -2.36987e-4
         1.32014,     -2.37307e-4
         1.32114,     -2.37619e-4
         1.32214,     -2.37923e-4
